title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
QoS provisioning for various types of deadline-constrained bulk data transfers between data centers,https://dl.acm.org/doi/10.1016/j.future.2019.11.039,0,research-article,ACM,2020,"An increasing number of applications in scientific and other domains have moved or are in active transition to clouds, and the demand for big data transfers between geographically distributed cloud-based data centers is rapidly growing. Many modern backbone networks leverage logically centralized controllers based on software-defined networking (SDN) to provide advance bandwidth reservation for data transfer requests. How to fully utilize the bandwidth resources of the links connecting data centers with guaranteed quality of service for each user request is an important problem for cloud service providers. Most existing work focuses on bandwidth scheduling for a single request for data transfer or multiple requests using the same service model. In this work, we construct rigorous cost models to quantify user satisfaction degree, and formulate a generic problem of bandwidth scheduling for multiple deadline-constrained data transfer requests of different types to maximize the request scheduling success ratio while minimizing the data transfer completion time of each request. We prove this problem to be not only NP-complete but also non-approximable, and hence design a heuristic algorithm. For performance evaluation, we establish a proof-of-concept emulated SDN testbed and also generate large-scale simulation networks. Both experimental and simulation results show that the proposed scheduling scheme significantly outperforms existing methods in terms of user satisfaction degree and scheduling success ratio.Highlights•Define user satisfaction degree (USD) as a new performance metric.•Formulate a bandwidth scheduling problem for multiple transfers between data centers.•Prove the problem to be NP-complete and non-approximable, and design a heuristic.•Build an emulated SDN testbed and generate large simulation networks for evaluation.",none
Performance of UAV Networks Over the Ocean: A Perspective Towards Connected Ocean,https://dl.acm.org/doi/10.1007/s11277-024-11014-5,0,research-article,ACM,2024,"Unmanned Aerial Vehicles (UAVs) are becoming one of the promising technologies to improve quality of life, also UAVs are acting one of the reliable sources to provide connectivity over remote areas. In this paper, we present a UAV network architecture over the ocean for the idea of connected ocean. The presented model consists of two layers of UAVs for ocean monitoring and communication. The flying ad hoc network (FANET) over the ocean is formed by lower layer UAVs, so that the area under these UAVs remains connected. In this article, the performance over the ocean is verified for the scenario considering ocean entities and lower layer UAVs. A mechanism to improve the data delivery in the UAV network over the ocean is presented. This can be considered for incorporating in the idea of connected ocean. Simulation results show that the presented mechanism performs better over conventional mechanisms.",none
Load Balancing Technique for Congestion Control Multipath Routing Protocol in MANETs,https://dl.acm.org/doi/10.1007/s11277-016-3575-3,8,article,ACM,2017,"A mobile ad hoc network (MANET) is a collection of wireless mobile nodes that can communicate without a central controller or fixed infrastructure. Due to node mobility, designing a routing protocol to provide an efficient and suitable method to route the data with less energy consumption, packet drop and to prolong the network lifetime has become a challenging issue in MANETs. In MANETs, reducing energy consumption and packet loss involves congestion control and load balancing techniques. Thus, this paper introduces an efficient routing technique called the multipath load balancing technique for congestion control (MLBCC) in MANETs to efficiently balance the load among multiple paths by reducing the congestion. MLBCC introduces a congestion control mechanism and a load balancing mechanism during the data transmission process. The congestion control mechanism detects the congestion by using an arrival rate and an outgoing rate at a particular time interval T. The load balancing mechanism selects a gateway node by using the link cost and the path cost to efficiently distribute the load by selecting the most desirable paths. For an efficient flow of distribution, a node availability degree standard deviation parameter is introduced. Simulation results of MLBCC show the performance improvements in terms of the control overhead, packet delivery ratio, average delay and packet drop ratio in comparison with Fibonacci sequence multipath load balancing, stable backbone-based multipath routing protocol and ad hoc on demand multipath distance vector routing. In addition, the results show that MLBCC efficiently balances the load of the nodes in the network.",none
Scheduling for IEEE802.15.4-TSCH and slow channel hopping MAC in low power industrial wireless networks,https://dl.acm.org/doi/10.1016/j.comcom.2017.10.004,15,research-article,ACM,2017,"The so-called Industrial Internet of Things (IIoT) is expected to transform our world, and in depth modernize very different domains such as manufacturing, energy, agriculture, construction industry, and other industrial sectors. The need for low power radio networks first led to low duty cycle approaches where nodes turn off their radio chipset most of the time to save energy. The medium access control (MAC) has thus been largely investigated over the last fifteen years. Unfortunately, classical contention access methods use a random access and are unable to provide guarantees. In the meantime, some dedicated standards have emerged (e.g. IEEE 802.15.4-2006, IEEE 802.15.4-2015), combining Time Division Multiple Access (TDMA) with slow channel hopping in order to enable reliability and energy efficiency. Slow channel hopping allows each node to use different channels for a frame and its possible retransmissions with a low-cost hardware. To provide high-reliability, these protocols rely on a common schedule in order to prevent simultaneously interfering transmissions. In this context, we clearly observe a strong growth of the number of proposals in the last years, denoting a strong interest of the research community for deterministic slow channel hopping scheduling for the IIoT. We categorize here the numerous existing solutions according to their objectives (e.g. high-reliability, mobility support) and approaches. We also identify some open challenges, expected to attract much attention over the next few years.",none
Design of fieldable cross-layer optimized network using embedded software defined radios: Survey and novel architecture with field trials,https://dl.acm.org/doi/10.1016/j.comnet.2022.108917,2,research-article,ACM,2022,"The proliferation of wireless devices and their ever increasing influence on our day-to-day life is very evident and seems irreplaceable. This exponential growth in demand, both in terms of the number of devices and Quality of Service (QoS) had spawned the concept of cross-layer optimization several years ago. The primary goal of the cross-layer approach was to liberate the strict boundary between the layers of the traditional Open Systems Interconnection (OSI) protocol stack. The objective was to enable information flow between layers which then can be leveraged to optimize the network’s performance across the layers mitigating the challenges due to scarce resources while meeting QoS demands. The initial decade focused on establishing the theoretical feasibility of this revolutionary concept and gauging the effectiveness and limits of this idea. During the next phase, the advent of software defined radios (SDR) accelerated the growth of this domain due to its added flexibility. Even with the immense interest and progress in this area of research, there has been a gaping abyss between solutions designed in theory and ones deployed in practice. To establish this, we first present an elaborate survey of the cross-layer protocol stack literature with emphasis on their maturity scale. Next, we briefly discuss how a commercial off-the-shelf (COTS), low SWaP (Size, Weight, and Power) embedded SDR (e-SDR) was transformed into a standalone, fieldable transceiver. Thereafter, we provide the software design ethos that focuses on efficiency and flexibility such that the optimization objectives and cross-layer interactions can be reconfigured rapidly. To demonstrate our claims, we provide results from extensive outdoor over-the-air experiments in various settings with up to 10-node network topologies. The results from the field trials demonstrate high reliability, throughput, and dynamic routing capability. To the best of our knowledge, this is the first time in literature, a COTS e-SDR has been leveraged to successfully design a cross-layer optimized transceiver that is capable of forming an ad hoc network that provides high throughput and high reliability in a ruggedized, weatherized, and fieldable form factor.",none
Distributed Coverage Games for Energy-Aware Mobile Sensor Networks,https://dl.acm.org/doi/10.1137/100784163,2,research-article,ACM,2013,"Inspired by current challenges in data-intensive and energy-limited sensor networks, we formulate a coverage optimization problem for mobile sensors as a (constrained) repeated multiplayer game. Each sensor tries to optimize its own coverage while minimizing the processing/energy cost. The sensors are subject to the informational restriction that the environmental distribution function is unknown a priori. We present two distributed learning algorithms where each sensor only remembers its own utility values and actions played during the last plays. These algorithms are proven to be convergent in probability to the set of (constrained) Nash equilibria and global optima of a certain coverage performance metric, respectively. Numerical examples are provided to verify the performance of our proposed algorithms.",none
Enhancing Vehicular Ad Hoc Networks’ Dynamic Behavior by Integrating Game Theory and Machine Learning Techniques for Reliable and Stable Routing,https://dl.acm.org/doi/10.1155/2022/4108231,2,research-article,ACM,2022,"VANETs (vehicular ad hoc networks) have evolved as a platform for enabling intelligent inter-vehicle communication while also improving traffic safety and performance. VANETs are a difficult research topic because of the road dynamics, high mobility of cars, their unlimited power supply, and the growth of roadside wireless infrastructures. In wireless networks, game theory approaches have been widely used to investigate the interactions between competitive and cooperative behavior. In this research, we propose a technique for vehicular ad hoc networks that uses a game theory approach to automate vehicle grouping and cluster head nomination. This will eliminate the need for cluster reformation on a regular basis. Furthermore, each vehicle’s social behavior will be exploited to establish clusters in the vehicular environment. For the development of clusters on the social behavior of the cars, a machine learning approach (K-means algorithm) is applied. The proposed system is tested against a variety of characteristics, including CH life time, average cluster member life time, average number of reaffiliation times, throughput, and packet loss rate, and the results indicate that the VANET performed very well with high accuracy in validation and testing, and overall in the range of 0.97 to 0.99.",none
Intelligent traffic light scheduling technique using calendar-based history information,https://dl.acm.org/doi/10.1016/j.future.2018.08.037,1,research-article,ACM,2019,"One of the most serious problems that are due to the vast increase in the number of vehicles, is the traffic congestion. The severe traffic congestion in modern large cities puts huge pressure on the decision makers to invest in planning and deploying solutions to this problem. Using a proper traffic management methodology could alleviate the traffic congestion problem and contribute to the reduction in traffic jams. Several algorithms for traffic management were presented in the literature. In this paper, we propose a new novel history-based traffic management algorithm that relies on the previous all-year traffic information to predict the traffic flow on congested streets of a crowded city. Thus, we refer to this proposed technique as a calendar-based traffic congestion management system. The main idea is to use the recorded traffic history information to compute the green/red times for each direction on a congested intersection with a traffic light controller. A robust heuristic is proposed to use the history information in predicting the future traffic load on each street leading to an intersection controlled by a traffic light. The proposed algorithm is implemented and tested using MATLAB and the well-known traffic simulator, SUMO. Simulation results show that the proposed algorithm optimizes the traffic flow up to 18% more than a standard traffic system. We also apply the proposed algorithm using a multi-intersection model composed of a mesh of 4x4 intersections, and compare the results with other traffic time management approaches, such as the History-Based Self-Organizing Traffic Lights, HB-SOTL. The proposed algorithm outperforms HB-SOTL by about 18%.Highlights•Propose a new, novel and reconfigurable history-based traffic management algorithm.•Use previous all-year traffic information to predict the traffic flow.•Express the history information in terms of what we called road conditions.•Test four various experimental options based on the AQL and AWT performance metrics.•Show the proposed algorithm outperforms standard traffic and the HB-SOT systems.",none
Optimal channel selection in parallel scheduling of heterogeneous network based on competitive channel non-cooperative game model,https://dl.acm.org/doi/10.1504/ijipt.2020.105052,0,research-article,ACM,2020,"In order to improve the parallel scheduling performance and channel balance of heterogeneous network, an optimal channel selection algorithm for parallel scheduling of heterogeneous network based on competitive channel non-cooperative game model is proposed in this paper. In this algorithm, the channel model of heterogeneous network is constructed, and the impulse response frequency doubling technology is adopted to spread the heterogeneous network channels. The simulation results show that this proposed method can improve equalisation and anti-interference ability of channels in optimal channel selection in parallel scheduling of heterogeneous network and it provides the maximum channel transmission bit error rate of 0.35 and channel transmission bit error rate of 0 at signal-to-noise ratio of 50 dB, which indicates that the bit error rate of the receiving end is small. With this method, the end-to-end time delay in parallel scheduling of heterogeneous network is reduced and the channel impulse response time is about 0.4~0.6 seconds, which improves the stability and accuracy of parallel scheduling of heterogeneous network.",none
Distributed Image Compression Architecture over Wireless Multimedia Sensor Networks,https://dl.acm.org/doi/10.1155/2017/5471721,6,research-article,ACM,2017,"In a wireless multimedia sensor network (WMSN), the minimization of network energy consumption is a crucial task not just for scalar data but also for multimedia. In this network, a camera node (CN) captures images and transmits them to a base station (BS). Several sensor nodes (SNs) are also placed throughout the network to facilitate the proper functioning of the network. Transmitting an image requires a large amount of energy due to the image size and distance; however, SNs are resource constrained. Image compression is used to scale down image size; however, it is accompanied by a computational complexity trade-off. Moreover, direct image transmission to a BS requires more energy. Thus, in this paper, we present a distributed image compression architecture over WMSN for prolonging the overall network lifetime (at high throughput). Our scheme consists of three subtasks: determining the optimal camera radius for prolonging the CN lifetime, distributing image compression tasks among the potential SNs to balance the energy, and, finally, adopting a multihop hierarchical routing scheme to reduce the long-distance transmission energy. Simulation results show that our scheme can prolong the overall network lifetime and achieve high throughput, in comparison with a traditional routing scheme and its state-of-the-art variants.",none
Survey An appraisal and design of a multi-agent system based cooperative wireless intrusion detection computational intelligence technique,https://dl.acm.org/doi/10.1016/j.engappai.2013.04.010,13,article,ACM,2013,"The deployment of wireless sensor networks and mobile ad-hoc networks in applications such as emergency services, warfare and health monitoring poses the threat of various cyber hazards, intrusions and attacks as a consequence of these networks' openness. Among the most significant research difficulties in such networks safety is intrusion detection, whose target is to distinguish between misuse and abnormal behavior so as to ensure secure, reliable network operations and services. Intrusion detection is best delivered by multi-agent system technologies and advanced computing techniques. To date, diverse soft computing and machine learning techniques in terms of computational intelligence have been utilized to create Intrusion Detection and Prevention Systems (IDPS), yet the literature does not report any state-of-the-art reviews investigating the performance and consequences of such techniques solving wireless environment intrusion recognition issues as they gain entry into cloud computing. The principal contribution of this paper is a review and categorization of existing IDPS schemes in terms of traditional artificial computational intelligence with a multi-agent support. The significance of the techniques and methodologies and their performance and limitations are additionally analyzed in this study, and the limitations are addressed as challenges to obtain a set of requirements for IDPS in establishing a collaborative-based wireless IDPS (Co-WIDPS) architectural design. It amalgamates a fuzzy reinforcement learning knowledge management by creating a far superior technological platform that is far more accurate in detecting attacks. In conclusion, we elaborate on several key future research topics with the potential to accelerate the progress and deployment of computational intelligence based Co-WIDPSs.",none
Overlapping particle swarms for energy-efficient routing in sensor networks,https://dl.acm.org/doi/10.1007/s11276-011-0404-1,11,article,ACM,2012,"Sensor networks are traditionally built using battery-powered, collaborative devices. These sensor nodes do not rely on dedicated infrastructure services (e.g., routers) to relay data. Rather, a communal effort is employed where the sensor nodes both generate data as well as forward data for other nodes. A routing protocol is needed in order for the sensors to determine viable paths through the network, but routing protocols designed for wired networks and even ad hoc networks are not sufficient given the energy overhead needed to operate them. We propose an energy-aware routing protocol, based on overlapping swarms of particles, that offers reliable path selection while reducing the energy consumption for the route selection process. Our particle-based routing with overlapping swarms for energy-efficiency algorithm shows promise in extending the life of battery-powered networks while still providing robust routing functionality to maintain network reliability.",none
Information fusion for edge intelligence: A survey,https://dl.acm.org/doi/10.1016/j.inffus.2021.11.018,13,article,ACM,2022,"Edge intelligence capability is expected to enable the development of a new paradigm integrated with edge computing and artificial intelligence. However, due to the multisource nature, heterogeneity, and a large scale of the sensory data, it is necessary to improve the data processing and decision-making capacity for the edges. Hence, this paper asserts that information fusion is an important technique to power the capacity of edge intelligence in terms of collection, communication, computing, caching, control and collaboration. Specifically, it provides a comprehensive investigation of four representative scenarios assisted by information fusion at the edge, i.e., multisource information fusion, real-time information fusion, event-driven information fusion, and context-aware information fusion. Moreover, it discusses the future directions and open issues in this field.Highlights•Description about the capacity of information fusion in the edge intelligence.•Introduction about multisource information fusion for edge intelligence.•Introduction about real-time information fusion for edge intelligence.•Introduction about event-driven for edge intelligence.•Introduction about context-aware information fusion for edge intelligence.",none
Study of the Effectiveness of 5G Mobile Internet Technology to Promote the Reform of English Teaching in the Universities and Colleges,https://dl.acm.org/doi/10.4018/JCIT.342114,0,article,ACM,2024,"With the continuous progress of information technology, distance English teaching is becoming a practical choice. The introduction of 5G technology has improved the English classroom experience and provided innovation for modern teaching. With the help of wireless communication technology, teachers can effectively impart cognitive skills. Compared with traditional English teaching methods, it obviously enhances the two-way communication between students and professors. Teaching students in accordance with their aptitude uses the reformed Best Available Technology Optimization Algorithm (RBOA) to optimize the transmission process and evaluate students' cognitive ability. This study shows that the proposed method seems to be more effective than the traditional college English course and can significantly improve students' language ability. This optimization scheme has a potential wide application prospect in teaching practice, which has injected new vitality and possibility into English education.",none
ReSF,https://dl.acm.org/doi/10.1016/j.adhoc.2017.11.002,7,research-article,ACM,2018,"The recent increase of connected devices has triggered countless Internet-of-Things applications to emerge. By using the Time-Slotted Channel Hopping (TSCH) mode of the IEEE 802.15.4e MAC layer, wireless multi-hop networks enable highly reliable and low-power communication, supporting mission-critical and industrial applications. TSCH uses channel hopping to avoid both external interference and multi-path fading, and a synchronization-based schedule which allows precise bandwidth allocation. Efficient schedule management is crucial when minimizing the delay of a packet to reach its destination. In networks with recurrent sensor data transmissions that repeat after a certain period, current scheduling functions are prone to high latencies by ignoring this recurrent behavior. In this article, we propose a TSCH scheduling function that tackles this minimal-latency recurrent traffic problem. Concretely, this work presents two novel contributions. First, the recurrent traffic problem is defined formally as an Integer Linear Program. Second, we propose the Recurrent Low-Latency Scheduling Function (ReSF) that reserves minimal-latency paths from source to sink and only activates these paths when recurrent traffic is expected. Extensive experimental results show that using ReSF leads to a latency improvement up to 80% compared to state-of-the-art low-latency scheduling functions, with a negligible impact on power consumption of at most 6%.",none
Fuzzy logic-based delay efficient data collection technique for IoT environment,https://dl.acm.org/doi/10.1504/ijcnds.2023.133902,0,research-article,ACM,2023,"The sensor nodes in WSNs are resource constraints and data collection is draining the sensor node's energy. Therefore, collecting data in a single hop by the mobile device helps in preserving the sensor node energy. This paper is introducing a fuzzy logic-based one hop data collection path (FLO-DCP) algorithm to find stop points from the set of intersecting points of the overlapped clusters and to reduce the data collection time by shorting the path length of the mobile device and increasing the lifetime of the network by preserving the sensor node's energy. The proposed method consists of three phases. First, fuzzy logic-based overlapped clusters are formed, thereafter the stop points and trajectory path for the mobile device is being computed, and last, the data collection process is done. Also, in comparison with NDCMC, CB, and ORLP-RP algorithms, simulation results show that the proposed algorithm has better performance.",none
Distributed probability density based multi-objective routing for Opp-IoT networks enabled by machine learning,https://dl.acm.org/doi/10.3233/JIFS-189782,1,research-article,ACM,2022," Opportunistic IoT networks operate in an intermittent, mobile communication topology, employing peer-to-peer transmission hops on a store-carry-forward basis. Such a network suffers from intermittent connectivity, lack of end-to-end route definition, resource constraints and uncertainties arising from a dynamic topology, given the mobility of participating nodes. Machine learning is an instrumental tool for learning and many histories-based machine learning paradigms like MLPROPH, KNNR and GMMR have been proposed for digital transformations in the field with varying degrees of success. This paper explores the dynamic topology with a plethora of characteristics guiding the node interactions, and consequently, the routing decisions. Further, the study ascertains the need for better representation of the versatility of node characteristics that guide their behavior. The proposed scheme Opportunistic Fuzzy Clustering Routing (OFCR) protocol employs a three-tiered intelligent fuzzy clustering-based paradigm that allows representation of multiple properties of a single entity and the degree of association of the entity with each property group that it is represented by. Such quantification of the extent of association allows OFCR a proper representation of multiple node characteristics, allowing a better judgement for message routing decisions based on these characteristics. OFCR performed 33.77%, 6.07%, 3.69%, 6.88% and 78.14% better than KNNR, GMMR, CAML, MLPRoPH and HBPR respectively across Message Delivery probability. OFCR, not only shows improved performance from the compared protocols but also shows relatively more consistency across the change in simulation time, message TTL and message generation interval across performance metrics.",none
Approximation algorithms for vehicle-aided periodic data collection from mobile sensors with obstacle avoidance in WSNs,https://dl.acm.org/doi/10.1016/j.adhoc.2023.103239,1,research-article,ACM,2023,"Data collection from the sensors in time is an integral part of many applications of wireless sensor networks (WSNs). Vehicles, referred to as Mobile Sinks (SNKs), may be used to collect data from the sensors by visiting them. Since the sensors have limited memory, the sensed data needs to be collected by the SNKs within a predefined time interval to avoid memory overflow. Periodic data collection by SNKs becomes even more challenging when the sensors are mobile. Moreover, the presence of obstacles in the area makes the path planning for SNKs even more complicated. In this paper, an optimization problem, referred to as Minimum Mobile Sink Aided Periodic Data Collection (M i n S n k D C) problem, is formulated, where the objective is to determine the minimum number of SNKs that collect data for every time period from the mobile sensors in the WSN, while avoiding collision with the obstacles in the area. The problem is proved to be NP-complete. Two constant factor approximation algorithms, namely M i n S n k D C and Modified M i n S n k D C (M - M i n S n k D C), are proposed to solve the problem. From the simulation results, it is evident that M - M i n S n k D C can produce a better solution compared to the existing obstacle-aware SNK-based data collection algorithms, while using a small number of SNKs.",none
A review of secure routing approaches for current and next-generation wireless multimedia sensor networks,https://dl.acm.org/doi/10.1155/2015/524038,2,article,ACM,2015,"Multimedia applications are gradually becoming an essential--and flourishing--part of our daily lives. The area of wireless sensor networks is not an exception to this trend, as multimedia data have attracted the attention of researchers. Their importance is due to the shift of focus from traditional scalar sensors to sensors equipped with multimedia devices, as well as to the next-generation wireless multimedia sensor networks (WMSNs). The highly sensitive nature of multimedia traffic makes data routing with security even more important in WMSNs. This paper discusses the challenges of secure routing in WMSNs, where most of the proposed works in the literature deal with routing and security as individual issues. A critical and comprehensive review of state-of-the-art routing and security approaches for WMSNs is presented, followed by the discussion of their limitations and features. It is hoped that this extensive review and discussion ultimately identifies the future research directions and the open challenges of secure routing approaches in WMSNs.",none
Effects of vertex insertion on local rescheduling in wireless sensor networks,https://dl.acm.org/doi/10.1504/IJAHUC.2018.089824,0,article,ACM,2018,"Rescheduling has abundant issues yet to be explored. The local rescheduling problem in wireless sensor networks WSNs have been firstly addressed and investigated in this paper. The algorithms of local rescheduling have been proposed and evaluates the performance of reschedule solutions with different metrics. The solutions have to be under the limitation that the network should stay connected after the process of rescheduling. This paper introduces a theoretical bound of maximum degree after node insertion. Along with empirical results in real world settings, the results motivate the design of algorithms and give possible reasons why existing rescheduling algorithms do not work efficiently. Two local link rescheduling algorithms and one local broadcast rescheduling algorithm are developed as improvements. With different node densities and other critical parameters, simulations show that the developed algorithms greatly improve the ratio of finding proper solutions successfully in both types of scheduling compared with other existing simple algorithms.",none
Secure Opportunistic Watchdog Production in Wireless Sensor Networks: A Review,https://dl.acm.org/doi/10.1007/s11277-021-08542-9,5,review-article,ACM,2021,"Finding the security vulnerabilities and solving the issues in Wireless Sensor Networks (WSN) are mandatory tasks for providing secure data transmission. Attackers or intruders are rising with various types of network harming activities. Due to the open shared medium of WSN, the services can be easily broken. Intrusion Detection System (IDS) helps to keep the network secure against the attackers. At the same time, it is not sufficient against numerous real time attackers. There are plenty of attacks are injected in wireless transmissions. So, taking a deep survey and finding the needs in security perspective are very important jobs. This survey article analyses the problems and solutions given on secure routing and successful watchdog production in WSN. Collectively, this survey helps to understand IDS techniques, WSN characteristics, secure routing, key management techniques and watchdog construction strategies in detail. Finally, this article states some notable problems and solutions for providing optimal watchdog productions. This keeps WSN free from attackers and intruders. As watchdog is a light weight agent, the techniques and protocols used for intrusion detection shall not create maximum overhead and any runtime issues. In this regard, this work analyses various proactive and reactive routing protocols, light weight cryptography techniques and attack types. From the analysis, this deep survey suggests the optimal usage of secure routing protocols and hardware efficient security algorithms. This survey extends its contribution to reveal the adaptability of efficient cryptography techniques, attacks detection algorithms and protocols with real-time watchdogs. This work significantly contributes for watchdog based intrusion detection in low powered WSN. The performance comparisons and the results given in this work deliver the overall technical benefits and limitations of various techniques.",none
Survey on Sensors and Smart Devices for IoT Enabled Intelligent Healthcare System,https://dl.acm.org/doi/10.1007/s11277-023-10528-8,0,review-article,ACM,2023,"The Internet of Things (IoT) in the healthcare system is rapidly changing from the conventional hospital and concentrated specialist behavior to a distributed, patient-centric approach. With the advancement of new techniques, a patient needs sophisticated healthcare requirements. IoT-enabled intelligent health monitoring system with sensors and devices is a patient analysis technique to monitor the patient 24 h a day. IoT is swapping the architecture and has improved the application of different complex systems. Healthcare devices are one of the most remarkable applications of the IoT. Many patient monitoring techniques are available in the IoT platform. This review presents an IoT-enabled intelligent health monitoring system by analyzing the papers reported between 2016 and 2023. This survey also discusses the concept of big data in IoT networks and the IoT computing technology known as edge computing. This review concentrated on sensors and smart devices used in intelligent IoT based health monitoring systems with merits and demerits. This survey gives a brief study based on sensors and smart devices used in IoT smart healthcare systems.",none
