title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
Optimizing Maximum Monitoring Frequency and Guaranteeing Target Coverage and Connectivity in Energy Harvesting Wireless Sensor Networks,https://onlinelibrary.wiley.com/doi/10.1155/2019/6312589,6,Research Article,Wiley,2019,"Improving the quality of monitoring and guaranteeing target coverage and connectivity in energy harvesting wireless sensor networks (EH-WSNs) are important issues in near-perpetual environmental monitoring. Existing solutions only focus on the utility of coverage or energy efficient coverage by considering target connectivity for battery-powered WSNs. This paper focuses on optimizing the maximum monitoring frequency with guaranteed target coverage and connectivity in EH-WSNs. We first analyzed the factors affecting monitoring quality and the energy harvesting model. Thereafter, we presented the problem formulation and proposed the algorithm for maximizing monitoring frequency and guaranteeing target coverage and connectivity (MFTCC) that is based on graph theory. Furthermore, we presented the corresponding distributed implementation approach. On the basis of the existing energy harvesting prediction model, expensive simulations show that the proposed MFTCC algorithm achieves high average maximum monitoring frequency and energy usage ratio. Moreover, it obtains a higher throughput than existing target monitoring methods.",none
A deep experimental analysis of energy-proficient firewall policies and security practices for resource limited wireless networks,https://onlinelibrary.wiley.com/doi/10.1002/spy2.450,none,SURVEY ARTICLE,Wiley,2024,"The role of firewalls and security principles in resource-limited wireless networks and Wireless Sensor Networks (WSN) is more expected than in any dedicated network environment. The advanced wireless technologies and emerging fashion of autonomous wireless network nodes are mostly expecting resilient firewall services with multi-level security policies. Wireless networks are classified under sensor networks, Internet of Things (IoT) mobile networks, and so forth. According to the expectations, security frameworks are gradually invented around the communication platform using various ideologies. The novel ideology and respective implementation effort open better solutions against wireless network attacks. Anyhow, the minimal production of time complexity, energy complexity, and computation overhead from any novel security approach is always considered under the best practices. The complexity levels directly affect the wireless node's energy consumption ability and operational spans severely. The energy optimization techniques and load-balancing techniques integrated into multi-class firewall rules are extremely useful solutions for resource-limited wireless networks. This article has been motivated to analyze the recent firewall techniques and secure data communication mechanisms used for securing wireless networks. Consequently, the practice of comparative literature analysis helps to improve the current limitations identified under the classified categories of security mechanisms such as energy-optimized security principles and load-balanced security principles. The establishment of secure and energy-optimized multi-class firewall rules in each wireless node assures a healthy focus on next-generation networks. The experiment section shows the benefits of energy-optimized secure network communication in terms of better accuracy and the benefits of load-balanced secure network communication through minimal overhead in computing platforms.",none
Data Collection Method of Energy Adaptive Distributed Wireless Sensor Networks Based on UAV,https://onlinelibrary.wiley.com/doi/10.1155/2022/3469221,1,Research Article,Wiley,2022,"In sensor networks, UAVs are often introduced to assist data collection tasks. UAVs can operate as data ferry nodes, connecting distributed areas that are separated from each other. This paper proposes a data collection method for distributed wireless sensor networks based on UAV and introduces the idea of edge computing in it. In the single-hop transmission scenario, the K-means++ clustering method is used for sensor node clustering and cluster head election in the initial state. In the next rounds of data collection, UAV is used to assist in the election of new cluster heads and data collection tasks, taking into account the relative distance and the relative remaining energy relationship of the sensor nodes in their clusters. In addition, reasonable priorities are set for some nodes that have never been elected in the previous rounds and for the dead nodes. In the multihop transmission scenarios, for nodes that cannot deliver directly, the optimal relay node is selected for routing by comprehensively considering factors such as transmission angle, transmission distance, and remaining energy of the node in each cluster. The method proposed in this paper coordinates the overall energy consumption of sensor nodes in the environmental monitoring area, delays the death time of key sensor nodes, and extends the network lifetime. At the same time, an improved ACO is used to reasonably plan the data collection path of the UAV. Compared with the comparison scheme, the improved ACO can obtain a better shortest path length and has the fastest convergence speed when reaching the shortest path.",none
A Review of Intrusion Detection Systems in RPL Routing Protocol Based on Machine Learning for Internet of Things Applications,https://onlinelibrary.wiley.com/doi/10.1155/2021/8414503,23,Review Article,Wiley,2021,"IPv6 routing protocol for low-power and lossy networks (RPL) has been developed as a routing agent in low-power and lossy networks (LLN), where nodes’ resource constraint nature is challenging. This protocol operates at the network layer and can create routing and optimally distribute routing information between nodes. RPL is a low-power, high-throughput IPv6 routing protocol that uses distance vectors. Each sensor-to-wire network router has a collection of fixed parents and a preferred parent on the path to the Destination-oriented directed acyclic graph (DODAG) graph’s root in steady-state. Each router part of the graph sends DODAG information object (DIO) control messages and specifies its rank within the graph, indicating its position within the network relative to the root. When a node receives a DIO message, it determines its network rank, which must be higher than all its parents’ rank, and then continues sending DIO messages using the trickle timer. As a result, DODAG begins at the root and eventually extends to encompass the whole network. This paper is the first review to study intrusion detection systems in the RPL protocol based on machine learning (ML) techniques to the best of our knowledge. The complexity of the new attack models identified for RPL and the efficiency of ML in intelligent and collaborative threats detection, and the issues of deploying ML in challenging LLN environments underscore the importance of research in this area. The analysis is done using research sources of “Google Scholar,” “Crossref,” “Scopus,” and “Web of Science” resources. The evaluations are assessed for studies from 2016 to 2021. The results are illustrated with tables and figures.",none
Advances in artificial intelligence and machine learning for quantum communication applications,https://onlinelibrary.wiley.com/doi/10.1049/qtc2.12094,none,REVIEW,Wiley,2024,"Artificial intelligence (AI) and classical machine learning (ML) techniques have revolutionised numerous fields, including quantum communication. Quantum communication technologies rely heavily on quantum resources, which can be challenging to produce, control, and maintain effectively to ensure optimum performance. ML has recently been applied to quantum communication and networks to mitigate noise-induced errors and analyse quantum protocols. The authors systematically review state-of-the-art ML applications to advance theoretical and experimental central quantum communication protocols, specifically quantum key distribution, quantum teleportation, quantum secret sharing, and quantum networks. Specifically, the authors survey the progress on how ML and, more broadly, AI techniques have been applied to optimise various components of a quantum communication system. This has resulted in ultra-secure quantum communication protocols with optimised key generation rates as well as efficient and robust quantum networks. Integrating AI and ML techniques opens intriguing prospects for securing and facilitating efficient and reliable large-scale communication between multiple parties. Most significantly, large-scale communication networks have the potential to gradually develop the maturity of a future quantum internet.",none
Energy optimization with authentication and cost effective storage in the wireless sensor IoTs using blockchain,https://onlinelibrary.wiley.com/doi/10.1111/coin.12630,none,SPECIAL ISSUE ARTICLE,Wiley,2024,"In this paper, a hybrid blockchain-based authentication scheme is proposed that provides the mechanism to authenticate the randomly distributed sensor IoTs. These nodes are divided into three types: ordinary nodes, cluster heads and sink nodes. For authentication of these nodes in a Wireless Sensor IoTs (WSIoTs), a hybrid blockchain model is introduced. It consists of both private and public blockchains, which are used to authenticate ordinary nodes and cluster heads, respectively. Moreover, to handle the issue of cluster head failure due to inefficient energy consumption, Improved Heterogeneous Gateway-based Energy-Aware Multi-hop Routing (I-HMGEAR) protocol is proposed in combination with blockchain. It provides a mechanism to efficiently use the overall energy of the network. Besides, the processed data of subnetworks is stored on blockchain that causes the issue of increased monetary cost. To solve this issue, an external platform known as InterPlanetary File System (IPFS) is used, which distributively stores the data on different devices. The simulation results show that our proposed model outperforms existing clustering scheme in terms of network lifetime and data storage cost of the WSIoTs. Our proposed scheme increases the lifetime of the network as compared to existing trust management model, intrusion prevention and multi WSN authentication schemes by 17.5%, 24.2% and 19.6%, respectively.",none
A QoE Driven Cross-Domain Management Architecture for Space-Air-Ground Integrated Network,https://onlinelibrary.wiley.com/doi/10.1155/2022/8410133,none,Research Article,Wiley,2022,"With the increasing demands for networks, space-air-ground integrated network (SAGIN) and quality of experience (QoE) have been proposed in recent years. In order to adapt to the more complex network environment in the future, the network management based on QoE in SAGIN comes into being. In this paper, we propose a QoE driven cross-domain management architecture for SAGIN. From the perspective of systematicity, we focus on the process of the network management, including the required network functions, the distribution of different functions and the network operation strategy. Therefore, we divide the network architecture into subsystems, functional modules and network facilities, and propose the corresponding network operation strategies. In addition, we propose a network task allocation strategy based on Q-learning and apply it to the simulation environment of proposed architecture. Through simulation experiment, we demonstrate the advantages of QoE in SAGIN.",none
An Intelligent Energy-Efficient Data Routing Scheme for Wireless Sensor Networks Utilizing Mobile Sink,https://onlinelibrary.wiley.com/doi/10.1155/2024/7384537,none,Research Article,Wiley,2024,"Data collection and energy consumption are critical concerns in Wireless sensor networks (WSNs). To address these issues, both clustering and routing algorithms are utilized. Therefore, this paper proposes an intelligent energy-efficient data routing scheme for WSNs utilizing a mobile sink (MS) to save energy and prolong network lifetime. The proposed scheme operates in two major modes: configure and operational modes. During the configure mode, a novel clustering mechanism is applied once, and a prescheduling cluster head (CH) selection is introduced to ensure uniform energy expenditure among sensor nodes (SNs). The scheduling technique selects successive CHs for each cluster throughout the WSNs’ lifetime rounds, managed at the base station (BS) to minimize SN energy consumption. In the operational mode, two main objectives are achieved: sensing and gathering data by each CH with minimal message overhead, and establishing an optimal path for the MS using the genetic algorithm. Finally, the MS uploads the gathered data to the BS. Extensive simulations are conducted to verify the efficiency of the proposed scheme in terms of stability period, network lifetime, average energy consumption, data transmission latency, message overhead, and throughput. The results demonstrate that the proposed scheme outperforms the most recent state-of-the-art methods significantly. The results are substantiated through statistical validation via hypothesis testing utilizing ANOVA, as well as post hoc analysis.",none
Multi-objective design of energy harvesting enabled wireless networks based on evolutionary genetic optimisation,https://onlinelibrary.wiley.com/doi/10.1049/iet-net.2020.0093,2,Research Article,Wiley,2020,"Sustainable operation of energy-restrained wireless network services requires multiple objectives to be satisfied synchronously. Among these objectives, reduced spectrum outage, energy conservation, and minimal packet transmission failures considerably affect the energy harvesting operation of these networks. These three objectives are associated with disparate protocol layers incorporating the transport, medium access control, and physical layers of traditional networking architecture. The authors investigate energy harvesting wireless communications by formulating the multi-objective optimisation problem comprising these global networking criteria, which are simultaneously optimised with the heuristic design procedure. For this, they employ a Pareto-based evolutionary genetic algorithm technique built in the wireless network design and operation to find the optimal set of all non-dominated solutions traversing the entire design search space. Besides, iterative implementation of the presented genetic optimisation model with distinct feasible integrations of crossover and mutation operations is performed to evaluate the proficiency of the proposed scheme for evaluating the Pareto-optimal frontier set. The influence of different combinations of these operations is examined and adaptively applied with appropriate genetic parameters tuning for efficient meta-heuristic search through the candidate solution space. Simulation results demonstrate that the proposed hybrid genetic mechanism outperforms the existing methods in terms of throughput, energy efficiency, and loss rate.",none
A systematic literature review of machine learning applications in IoT,https://onlinelibrary.wiley.com/doi/10.1002/dac.5500,none,RESEARCH ARTICLE,Wiley,2023,"The Internet of Things (IoT) is a network of interconnected smart objects having capabilities that collectively form an ecosystem and enable the delivery of smart services to users. The IoT is providing several benefits into people's lives through the environment. The various applications that are run in the IoT environment offer facilities and services. The most crucial services provided by IoT applications are quick decision for efficient management. Recently, machine learning (ML) techniques have been successfully used to maximize the potential of IoT systems. This paper presents a systematic review of the literature on the integration of ML methods in the IoT. The challenges of IoT systems are split into two categories: fundamental operation and performance. We also look at how ML is assisting in the resolution of fundamental system operation challenges such as security, big data, clustering, routing, and data aggregation.",none
Internet of Things and data analytics: A current review,https://onlinelibrary.wiley.com/doi/10.1002/widm.1341,17,Advanced Review,Wiley,2019,"With the advent of Internet and computing, we entered into an era with more people exchanging information over the Internet using devices like desktops, laptops, tablets, mobile phones, and similar data transmitting and receiving gadgets. This was a host centric communication approach. Internet of Things (IoT) is the next stage of technological advancement in computation, networking and communication with physical objects around the world getting connected to the network and exchanging data. This is an information centric approach. Thus it can be defined as an expanding physical network of dynamically increasing physical objects. The objects share information derived from their environments, reliably, and securely over the communication medium leveraging multiple protocols. The protocols involved are getting standardized to address the compatibility and interoperability issues. Each object connected is uniquely identified and controlled in the network. IoT finds its applications in many fields as environment monitoring, logistics, health care, automobile, controlled industrial environment, smart cities, and many more. As the devices, their cardinality and alignment, the data type, the data rate and specifics of the domain of the IoT applications vary; there is also a need to define architectures that incorporate the devices, communication mediums, storage, and analysis capabilities and the consumers of the derived output. Advancements in data analytics, machine learning, and digital technologies offer possibilities of derive meaningful intelligence for actionable output and in creating useful and context aware applications.",none
A novel congestion control approach for optimal routing in Wireless Adhoc Networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.5151,none,RESEARCH ARTICLE,Wiley,2022,"Congestion is a demanding issue in WANET owing to dynamic routing and resource constraints. Congestion controlling (CC) is a huge concern in attaining equality among e2e flow control and optimal utilization of network resources. In WANET, with distributed resources, if numerous senders compete for a similar bandwidth link, the data rates should be adjusted to avoid network overload that leads to compromises in QoS. This paper introduces a new routing approach with CC model that deployed MAODV for WANETs. Initially, the destination and source nodes are initialized, and subsequently, the MAODV find out the various routing path. Consequently, SGD-DLNN recognizes all nodes' congestion status in revealed paths. Further, the MAODV assigns traffic in optimal congestion-less paths if congestion occurs. Here, the black widow-mutated cat swarm (BWM-CS) model is deployed to choose the optimal paths based on traffic load density, life span of path, traffic load, remaining energy, link cost, and path distance. Eventually, the advantage of the suggested model is proven.",none
An Energy Efficient Evolutionary Approach for Smart City-Based IoT Applications,https://onlinelibrary.wiley.com/doi/10.1155/2023/9937949,none,Research Article,Wiley,2023,"Internet of Things (IoT) has been used in smart cities, agriculture, weather forecasting, smart grids, and waste management. The IoT has huge potential but needs refinement. The paper focuses on lowering IoT sensor power consumption to improve network life. This work selects the best IoT cluster header (CH) to maximize energy consumption. The suggested technique uses particle swarm optimization (PSO) with artificial neural networks (ANNs). The optimal CH in an IoT network cluster was identified by taking into account the number of active nodes, the load, the residual energy, and the cost function. This work compares the suggested method with artificial bee colony, genetic, and adaptive gravity search algorithms. The hybrid solution beats conventional methods.",none
[Retracted] A Survey on Information-Centric Networking with Cloud Internet of Things and Artificial Intelligence,https://onlinelibrary.wiley.com/doi/10.1155/2022/7818712,8,Review Article,Wiley,2022,"The Internet is evolving, and data is a critical component of today’s Internet. People are more interested in data than data location. An information-centric network (ICN) uses this idea and makes data, instead of host addresses, an integral component. Another essential topic in the contemporary period is cloud or edge computing, as well as the Internet of Things (IoT) and Artificial Intelligence (AI), which becomes even more critical when combined with ICN. We initially rate the configuration of ICN with cloud or edge IoT and AI (ICN-CIoT-AI) in this study so that readers may learn about the latest trends and merging of ICN-CIoT-AI. As data rates rise and the Internet becomes a requirement for any technology, we require IoT settings in which data can be cached locally, which is possible when ICN collaborates with cloud or edge computing. To make this arrangement more intelligent, we require AI, and machine learning algorithms can help to overcome many obstacles. In this paper, we first discuss ICN, its deployment, and its unique features that distinguish it from its archrival TCP/IP. We then present the most recent research on ICN-CIoT-AI and provide a comprehensive analysis of this domain in terms of technology, AI/ML domain, IoT, and cloud technology. The study framework, simulation software, and results achieved by the researchers are also listed. Finally, we explore three broad categories of open issues and challenges raised by the researchers: security, performance, and in-network caching. We also exhibit the technologies that were employed in the study.",none
The Robot Path Planning Based on Improved Artificial Fish Swarm Algorithm,https://onlinelibrary.wiley.com/doi/10.1155/2016/3297585,23,Research Article,Wiley,2016,"Path planning is critical to the efficiency and fidelity of robot navigation. The solution of robot path planning is to seek a collision-free and the shortest path from the start node to target node. In this paper, we propose a new improved artificial fish swarm algorithm (IAFSA) to process the mobile robot path planning problem in a real environment. In IAFSA, an attenuation function is introduced to improve the visual of standard AFSA and get the balance of global search and local search; also, an adaptive operator is introduced to enhance the adaptive ability of step. Besides, a concept of inertia weight factor is proposed in IAFSA inspired by PSO intelligence algorithm to improve the convergence rate and accuracy of IAFSA. Five unconstrained optimization test functions are given to illustrate the strong searching ability and ideal convergence of IAFSA. Finally, the ROS (robot operation system) based experiment is carried out on a Pioneer 3-DX mobile robot; the experiment results also show the superiority of IAFSA.",none
Cooperative and Adaptive Network Coding for Gradient Based Routing in Wireless Sensor Networks with Multiple Sinks,https://onlinelibrary.wiley.com/doi/10.1155/2017/5301462,6,Research Article,Wiley,2017,"Despite its low computational cost, the Gradient Based Routing (GBR) broadcast of interest messages in Wireless Sensor Networks (WSNs) causes significant packets duplications and unnecessary packets transmissions. This results in energy wastage, traffic load imbalance, high network traffic, and low throughput. Thanks to the emergence of fast and powerful processors, the development of efficient network coding strategies is expected to enable efficient packets aggregations and reduce packets retransmissions. For multiple sinks WSNs, the challenge consists of efficiently selecting a suitable network coding scheme. This article proposes a Cooperative and Adaptive Network Coding for GBR (CoAdNC-GBR) technique which considers the network density as dynamically defined by the average number of neighbouring nodes, to efficiently aggregate interest messages. The aggregation is performed by means of linear combinations of random coefficients of a finite Galois Field of variable size GF(2S) at each node and the decoding is performed by means of Gaussian elimination. The obtained results reveal that, by exploiting the cooperation of the multiple sinks, the CoAdNC-GBR not only improves the transmission reliability of links and lowers the number of transmissions and the propagation latency, but also enhances the energy efficiency of the network when compared to the GBR-network coding (GBR-NC) techniques.",none
Energy-Efficient Compressed Sensing in Cognitive Radio Network for Telemedicine Services,https://onlinelibrary.wiley.com/doi/10.1155/2023/5415616,none,Research Article,Wiley,2023,"Wireless body area networks (WBAN) are becoming a promising solution for health care applications. WBAN allows monitoring of patients continuously in their own comfort zone. These devices use the industrial, scientific, and medical band (ISM) for communication. This band is overcrowded due to the increasing number of wireless medical devices and other wireless devices occupying this band. This causes interference, which can be damaging and could result in a change in received power. However, WBAN also needs minimum and reliable energy communication for a longer lifetime and improved quality of service. This work addresses both problems and proposes solutions for the same. A cognitive radio controller is employed as a centralized controller with dynamic spectrum allocation properties to mitigate the interference. The sensing of the spectrum is based on compressed sensing with a nonreconstruction model to save energy. To quantify interference measurement, the interference mitigation factor is introduced. Further, to increase energy efficiency, the K-means algorithm is used to cluster WBANs. However, critical emergency data and normal data are categorized as priority data and normal data, respectively, by the proposed priority scheduling algorithm. The performance of this cognitive radio-based system for telemedicine applications is analyzed through simulations. The simulations are performed using MATLAB 2019.",none
"A study on the channel bonding in IoT networks: Requirements, applications, and challenges",https://onlinelibrary.wiley.com/doi/10.1002/dac.5443,none,RESEARCH ARTICLE,Wiley,2023,"The most well-known sort of remote Internet connection is wireless local area networks (WLANs) due to its unsophisticated operation and deployment. Subsequently, the quantity of gadgets getting to the Internet through WLANs, for example, PCs, cell phones, or wearables, is expanding radically at the equivalent time that applications' throughput necessities do. To provide wireless networks with supplementary spectral resources, the researchers are considering the aggregation of frequency spectrums in licensed, unlicensed, and shared access (SA) bands. Channel aggregation/channel bonding (CA/CB) techniques accumulate quite a few channels together as one channel for the purpose of achieving better bandwidth utilization. In this study, we focus on reliable CA/CB techniques in different wireless networks. CA/CB procedures are utilized for empowering higher information rates by transmitting in more extensive channels, accordingly expanding range proficiency with the assured secure channel for communication. We also discuss the spectral scarcity issues in today's wireless IoT network. This paper presents an extensive survey on CA/CB procedures and methods, issues and challenges, and open research areas related to IoT devices. We analyze the performance of channel CA/CB strategies in the different wireless networks too.",none
A Data Forwarding Approach for Fire-Rescue Scenario with Multi-Type Mobile Nodes,https://onlinelibrary.wiley.com/doi/10.1155/2019/3906483,none,Research Article,Wiley,2019,"The opportunistic mobile sensor network has been extensively applied in various public safety applications such as the fire rescue and earthquake rescue, since it can provide a surveillance range with an inexpensive cost and avoid the dangers of humans staying in risk zones. However, due to some environmental events such as building structure damage, airflow push, and fire explosions, the sensor nodes sprinkled into the fire-rescue scenario may be kept moving. Thus, the contacts between nodes become momentary, and the data packets cannot be forwarded along stable communication paths. To this end, the opportunistic forwarding manner is adopted in the fire-rescue scenario to enable the data packets to be transferred to the rescue control center (RCC) through some discrete hops. The contributions of this paper are threefold. First, the nodes in the fire-rescue scenario are carefully investigated and classified into four types: small-range mobile nodes (SRNs), large-range mobile nodes (LRNs), firefighter nodes (FNs), and robot nodes (RNs). Second, we formulate the data forwarding problem, and the optimal proportions of SRNs, LRNs, and FNs in data holders are mathematically analyzed to obtain the maximum delivery ratio. Third, a data forwarding approach for fire-rescue scenario (DFAFR) is proposed. In DFAFR, the optimal proportions of SRNs, LRNs, and FNs in data holders are maintained as far as possible through selecting different types of data holder candidates, and then the new data holders are determined from these data holder candidates and the adjacent RNs on basis of their expected delivery delay. Finally, the performance of DFAFR is analyzed through simulations of the fire-rescue scenario, and the results indicate that DFAFR can enhance the delivery ratio and shorten the delivery delay while the forwarding overhead is restricted.",none
[Retracted] Enhancing Vehicular Ad Hoc Networks’ Dynamic Behavior by Integrating Game Theory and Machine Learning Techniques for Reliable and Stable Routing,https://onlinelibrary.wiley.com/doi/10.1155/2022/4108231,12,Research Article,Wiley,2022,"VANETs (vehicular ad hoc networks) have evolved as a platform for enabling intelligent inter-vehicle communication while also improving traffic safety and performance. VANETs are a difficult research topic because of the road dynamics, high mobility of cars, their unlimited power supply, and the growth of roadside wireless infrastructures. In wireless networks, game theory approaches have been widely used to investigate the interactions between competitive and cooperative behavior. In this research, we propose a technique for vehicular ad hoc networks that uses a game theory approach to automate vehicle grouping and cluster head nomination. This will eliminate the need for cluster reformation on a regular basis. Furthermore, each vehicle’s social behavior will be exploited to establish clusters in the vehicular environment. For the development of clusters on the social behavior of the cars, a machine learning approach (K-means algorithm) is applied. The proposed system is tested against a variety of characteristics, including CH life time, average cluster member life time, average number of reaffiliation times, throughput, and packet loss rate, and the results indicate that the VANET performed very well with high accuracy in validation and testing, and overall in the range of 0.97 to 0.99.",none
[Retracted] SM-PageRank Algorithm-Based User Interest Model for Mobile Smart Tourism Platform,https://onlinelibrary.wiley.com/doi/10.1155/2022/6034500,2,Research Article,Wiley,2022,"Smart tourism, also known as smart tourism, actively captures tourism activities, tourists, tourism economy, tourism resources, and other information through mobile Internet and mobile terminal Internet of things devices and emerging technologies such as cloud computing and Internet of things. In order to release the intelligent tourism information in time, let the masses know the information in time, and adjust the work and tourism plan in time, this paper proposes SM-PageRank algorithm and secondary ranking based on user interest model, in order to study the accuracy of tourism information retrieval. The methods used in this paper include the principle of three weighted information fusion algorithms, LBS technology, and the design of intelligent tourism system. The function of information fusion algorithm is to find the global optimal solution for travel routing. LBS technology collects real-time tourism information through some entity sensors. Through information retrieval experiment and fusion technology solution experiment, the results show that the SM-PageRank algorithm and the secondary sorting based on user interest model proposed in this paper improve the average accuracy by 20.1% compared with the traditional algorithm and 2.6% compared with Google search. The Internet of things fusion algorithm gives a line planning set with standard deviation of 0.4 for the set of travel days with standard deviation of 1.92.",none
Energy efficient and QoS aware medium access control for wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/cpe.1579,58,Research Article,Wiley,2010,"Enabling quality of service (QoS) applications over battery-constrained wireless sensor networks (WSNs) poses significant challenges, because of the special characteristics of such networks. Developing real-time applications for WSNs necessitates the development of new communication protocols capable of achieving application-specific QoS and at the same time save energy. In this paper, we continue our previous work on developing and improving our EQ-MAC protocol, which is designed specifically for WSNs to reduce energy consumption and provides QoS guarantees through the use of the service differentiation concept. The proposed protocol consists of two subprotocols: Classifier MAC (C-MAC) and Channel Access MAC (CA-MAC). C-MAC is responsible of classifying gathered data at sensor nodes based on its importance. The CA-MAC is an energy conserving medium access mechanism which uses a hybrid scheduling technique. CA-MAC saves energy by differentiating between control and data messages. Data messages are assigned scheduled slots with no contention (here we have to emphasize that slots are assigned only to those nodes that have data to send, this allows an efficient energy use of the Time Division Multiple Access (TDMA) slots), whereas short periodic control messages are assigned random access slots. To study the performance of the EQ-MAC protocol, we have conducted several simulation experiments on Network Simulator (NS-2) to evaluate and compare the performance of our protocol against S-MAC and Q-MAC protocols. Simulation results demonstrate that EQ-MAC outperforms the other two protocols and achieves a significant improvement in terms of the energy expenditure and delivery ratio. Under prioritized traffic, EQ-MAC is comparable to Q-MAC in average latency, while achieving less energy consumption. Copyright © 2010 John Wiley & Sons, Ltd.",none
NOSS (novel optimal sleep scheduling) scheme for energy and data reliability optimisation in mobile cloud-assisted wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1049/joe.2019.0786,2,Special Section: Evolution of Instrumentation and Electronics System Technologies in Smart Grid,Wiley,2019,"MCC is one of the best opportunities to provide reliable data transmission to the users in mobility through integration with wireless sensor networks (WSNs), and this integration of MCC–WSN enables the mobile user to receive all communication in the digitised form. Many researchers proposed the MCC–WSN integration scheme to concentrate on the delay and energy trade-off instead of a novel optimal sleep scheduling (NOSS) scheme proposed for energy and reliability optimisation and it has three-fold uses in implementation: (i) a selective optimal data forward method used to forward the gathered data in selective custom, which maximises the data reliability; (ii) an improved fish swarm optimisation algorithm is used to compute the awake or asleep status of each sensor node, which minimises the energy consumption; (iii) a partial priority-based decision-making algorithm is used to compute the best request received from the user among multiple requests. In addition, the NOSS scheme would gather and forward data in a more reliable, energy-efficient way without affecting the scalability with robustness in comparison with the existing schemes. Simulation results demonstrate the effectiveness of the proposed NOSS scheme in enhancing the usefulness of energy consumption and data reliability of WSNs.",none
Business analytics in Industry 4.0: A systematic review,https://onlinelibrary.wiley.com/doi/10.1111/exsy.12741,16,REVIEW,Wiley,2021,"Recently, the term “Industry 4.0” has emerged to characterize several Information Technology and Communication (ICT) adoptions in production processes (e.g., Internet-of-Things, implementation of digital production support information technologies). Business Analytics is often used within the Industry 4.0, thus incorporating its data intelligence (e.g., statistical analysis, predictive modelling, optimization) expert system component. In this paper, we perform a Systematic Literature Review (SLR) on the usage of Business Analytics within the Industry 4.0 concept, covering a selection of 169 papers obtained from six major scientific publication sources from 2010 to March 2020. The selected papers were first classified in three major types, namely, Practical Application, Reviews and Framework Proposal. Then, we analysed with more detail the practical application studies which were further divided into three main categories of the Gartner analytical maturity model, Descriptive Analytics, Predictive Analytics and Prescriptive Analytics. In particular, we characterized the distinct analytics studies in terms of the industry application and data context used, impact (in terms of their Technology Readiness Level) and selected data modelling method. Our SLR analysis provides a mapping of how data-based Industry 4.0 expert systems are currently used, disclosing also research gaps and future research opportunities.",none
Performance modeling and optimization of multiple-objective cross-layer design in multi-flow ad-hoc networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.3861,4,RESEARCH ARTICLE,Wiley,2018,"In ad-hoc wireless networks, to achieve good performance, multiple parameters need to be optimized jointly. However, existing literature lacks a design framework that investigates the synchronic impact of several parameters on overall system performance. Among several design parameters, energy conservation, end-to-end delay minimization, and improved throughput are considered most important for efficient operation of these networks. In this paper, we propose a novel scheme for multiple-objective cross-layer optimization capable of optimizing all these performance objectives simultaneously for reliable, energy-efficient, and timely transmission of continuous media information across the network. The three global criteria considered for optimization are incorporated in a single programming problem via linear scalarization. Besides, we employ standard convex optimization method and Lagrangian technique to solve the proposed problem to seek optimality. Extensive simulation results are generated accounting for several topologies with multiple concurrent flows in the network. These results are used to validate the analytical results and demonstrate the efficiency of the proposed optimization model. Efficiency of the model is verified by finding the set of Pareto-optimal solutions plotted in three-dimensional objective space. These solution points constituting the Pareto front are used as the best possible balance points among maximum throughput, maximum residual energy, and least network delay. Finally, to emphasize the effectiveness and supremacy of our proposed multiple-objective cross-layer design scheme, we compare it with the conventional multiple-objective genetic algorithm. Simulation results demonstrate that our method provides significant performance gain over the genetic algorithm approach in terms of the above specified three objectives.",none
Design of Energy-Efficient Protocol Stack for Nanocommunication Using Greedy Algorithms,https://onlinelibrary.wiley.com/doi/10.1155/2022/3150865,5,Research Article,Wiley,2022,"With the passage of time, nanotechnology has become a mature discipline. It attracts attention of researchers toward nanocommunication and trying to give comprehensive set of tools to the engineering community. Nanonetwork contains nanosized communication devices that can be used in the field of military, bio medical, environment, ICT, and industry. Its communication abilities make this field powerful enough to make the devices interact with each other in the micro/macro world. The interconnection between nanonodes is not possible with the help of traditional networking techniques. In the upcoming years, nanotechnology is expecting to bring the integration of different nanodevices ranging from one to a few hundred of nanometers. This revolutionary transition is bringing Internet of Things (IoT) to Internet of Nanothings (IoNT). Due to its limited communication and computational capabilities, the energy availability in nanodevices is very scarce, which lead to various research challenges in the field of nanocommunication. The energy constraint narrows down the overall scope of nanocommunication. This research work will provide a step ahead and propose a design of energy-efficient routing protocol. The suggested solution will increase the effectiveness of nanocommunication techniques to achieve the maximum throughput by optimizing energy harvesting procedure. The comparison of devised solution and the state-of-the-art nanocommunication techniques will be established and evaluated through simulation. The results will be displayed and discussed to pave the way for future research in the domain of Internet of Nanothings (IoNT).",none
