title,link,number_of_citation,article_type,publisher,publication_date,abstract,keyword
[Retracted] Smart Grid Security Based on Blockchain with Industrial Fault Detection Using Wireless Sensor Network and Deep Learning Techniques,https://onlinelibrary.wiley.com/doi/10.1155/2023/3806121,9,Research Article,Wiley,2023,"Low-cost monitoring and automation solutions for smart grids have been made viable by recent advancements in embedded systems and wireless sensor networks (W.S.N.s). A well-designed smart network of subsystems and metasystems known as a “smart grid” is aimed at enhancing the conventional power grid’s efficiency and guaranteeing dependable energy delivery. A smart grid (S.G.) requires two-way communication between utility providers and end users in order to accomplish its aims. This research proposes a novel technique in enhancing the smart grid security and industry fault detection using a wireless sensor network with deep learning architectures. The smart grid network security has been enhanced using a blockchain-based smart grid node routing protocol with IoT module. The industrial analysis has been carried out based on monitoring for fault detection in a network using Q-learning-based transfer convolutional network. The experimental analysis has been carried out in terms of bit error rate, end-end delay, throughput rate, spectral efficiency, accuracy, M.A.P., and RMSE. The proposed technique attained bit error rate of 65%, end-end delay of 57%, throughput rate of 97%, spectral efficiency of 93%, accuracy of 95%, M.A.P. of 55%, and RMSE of 75%. This proposed paradigm is advantageous for the operation of smart grids for increased security and industrial fault detection across the network because security is the biggest barrier in smart grid implementation.",none
Enhancing wireless sensor network connectivity and coverage using Hybrid GWO-HSA algorithm,https://onlinelibrary.wiley.com/doi/10.1002/dac.5858,none,RESEARCH ARTICLE,Wiley,2024,"Wireless sensor networks (WSNs) are essential in environmental monitoring, healthcare, and industrial automation. Persistent connectivity and coverage challenges in WSN stem from intermittent node connectivity due to obstacles, signal interference, node failures, and compromised data reliability. Existing solutions, while useful, exhibit limitations in fully addressing these concerns. To confront these challenges, a proposed system introduces the Hybrid Grey Optimizer–Harmony Search Algorithm (Hybrid GWO-HSA), merging adaptive routing protocols and efficient deployment techniques. The Hybrid GWO-HSA system conducts an initial environmental analysis to pinpoint factors affecting node communication. It strategically deploys additional nodes to bridge coverage gaps, using the Grey Wolf Algorithm's capabilities to optimize node placement. Moreover, it employs the Harmony Search Algorithm to dynamically adjust communication paths based on real-time network conditions, ensuring robust data transmission. The system workflow involves an environmental assessment followed by node deployment guided by the Grey Wolf Algorithm. Subsequently, the Harmony Search adapts communication paths to enhance connectivity. Simulations and practical experiments across diverse environments validate the Hybrid GWO-HSA system's effectiveness. Results showcase substantial improvements: network lifetime of 13,200 s, a network delay of 37 ms, a coverage rate of 0.88, and an energy consumption of 590 J. This Hybrid GWO-HSA-based system establishes a resilient and efficient WSN infrastructure vital for reliable data collection and transmission in challenging settings. The Hybrid GWO-HSA system offers a comprehensive approach to WSN connectivity and coverage issues by leveraging firefly and genetic algorithms, and it significantly enhances WSN performance and reliability across multifaceted application domains.",none
Research on the Evaluation Model for Wireless Sensor Network Performance Based on Mixed Multiattribute Decision-Making,https://onlinelibrary.wiley.com/doi/10.1155/2021/8885009,2,Research Article,Wiley,2021,"Many application fields initiate using wireless sensor network (WSN), and the evaluation for its performance becomes an important topic, which can help the decision-maker to find the deficiency of the current WSN or seek the best WSN. There exist mixed multiple attributes in the WSN performance evaluation process, for example, some evaluation indicators can be expressed as interval numbers, while others can be expressed as linguistic variables, so it is necessary to explore the evaluation model based on mixed multiattribute decision-making (MADM). Considering the specific evaluation purpose and requirements for different enterprises, this paper puts forward an indicator selection method and a subjective weighting method based on the rough set theory. After that, based on the transformation of mixed attributes into the unified intuitionistic fuzzy numbers (IFNs), an objective weighting method based on intuitionistic fuzzy entropy is proposed. Meanwhile, the combined weights of indicators are obtained by synthesizing the subjective and objective weights. Subsequently, in order to evaluate WSN performance objectively, an integrated comprehensive evaluation framework is proposed, which includes single evaluation, compatibility test, combination evaluation, and consistency test. The paper gives specific models and calculation steps in detail. Finally, it provides a case study to explain the application of the proposed indicator selection method and the evaluation models, which provide new ideas and references for WSN performance evaluation.",none
Energy harvesting-enabled energy-efficient routing using spotted hyena optimization in wireless sensor network,https://onlinelibrary.wiley.com/doi/10.1002/dac.5747,none,RESEARCH ARTICLE,Wiley,2024,"With the continuous proliferation of sensing technology, it has become possible to utilize energy harvesting (EH)-enabled sensor nodes for a variety of applications. However, conventional wireless sensor networks (WSNs), that is, those without EH-enabled nodes, still have limited applicability due to their limited battery resources. Further, the utilization of EH-enabled nodes in the network not only imposes a financial burden on the user but also limits its performance due to its dependence on environmental conditions. To address this concern, in this paper, we propose the EH-enabled energy-efficient routing (EHEER) technique for green communication in WSN. The predominant concern being addressed in this paper is the selection of cluster head (CH), which helps in gathering, aggregating and forwarding the data from the cluster-based routing paradigm. We use the spotted hyena optimizer (SHO) algorithm for optimizing the fitness parameters for CH selection, namely, energy ratio, distance considerations, node density, load balancing and the network's average energy. We use EH-enabled nodes in the network strategically so as to keep control over the costs incurred in the network. The simulation outcomes empirically prove the efficacy of the proposed work, as it effectively increases the network stability and operational period by a huge margin as compared to the existing techniques.",none
Distributed consensus-based routing protocol with multiple mobile sinks support for wireless sensor network,https://onlinelibrary.wiley.com/doi/10.1049/wss2.12016,2,ORIGINAL RESEARCH PAPER,Wiley,2021,"Non-uniform node distribution in a randomly deployed network causes inefficient routing when some abnormality or events at certain parts of the network cannot be detected due to a coverage hole problem. Existing works to improve routing efficiency in randomly deployed network utilise mobile sink to prolong nodes lifetime is either centred around the static sink or movement through random patterns. Few works had considered multiple mobile sinks to route packets in such network distribution. In fact, important aspect such as collaborations among mobile sinks is not well considered, where the decision made by each mobile sink in most existing approaches tend to maximise the individual sink's utility rather than benefiting wider parts of the network. Thus, a decision based on consensus may benefit more parties and eventually lead to better decision. A distributed collaboration mechanism may assist nodes mobility in improving routing efficiency. Thus, the authors proposed the consensus-based routing protocol, which aims to improve routing efficiency in randomly deployed network, by deciding relocation of mobile sinks based on coverage factor, in order to reduce energy consumption, providing more balance sinks distribution and better network coverage. Simulation results show good performances of proposed approach in terms of nodes lifetime, energy consumption, delay, packet delivery ratio and coverage hole, compared to other existing protocols.",none
An approach to data redundancy reduction and secured data delivery using spatial-temporal correlation factors in heterogeneous Mobile Wireless Sensor Network,https://onlinelibrary.wiley.com/doi/10.1002/dac.5322,none,RESEARCH ARTICLE,Wiley,2022,"As the state-of-the-art technology in the areas of IoT, battlefield surveillance, medical, military applications, and so on, the Mobile Wireless Sensor Network (MWSN) has attracted the attention of vendors and academics in recent years. In MWSN, energy optimization is the major issue because of its dynamicity property. The energy optimization can be achieved by avoiding node compromise attacks and ensuring secured data transmission in the network. In this paper, an algorithm SDCH-M (Secured Data for Mobile Clustering Hierarchy) is proposed to ensure secure data delivery in a double cluster head hybrid topology, which optimizes the network energy consumption. Data redundancy is reduced by estimating spatial-temporal correlation factors, and the variant-round voting mechanism is used to verify the accuracy of delivered data and to identify compromised nodes through voting by the base station. Results from the simulation show that the proposed SDCH-M algorithm optimizes energy than M-LEACH and C-LEACH algorithm. The average delivery ratio of SDCH-M (DCH), SDCH-M (SCH), E2RP, M-LEACH, and C-LEACH are 0.9175, 0.9037, 0.828, 0.799, and 0.681, respectively. The average delay of M-LEACH, C-LEACH, E2RP, SDCH-M (DCH), and SDCH-M (SCH) algorithms is 6.851, 8.655, 6.3, 5.585, and 5.97 s, respectively.",none
An efficient neural network optimized by fruit fly optimization algorithm for user equipment association in software-defined wireless sensor network,https://onlinelibrary.wiley.com/doi/10.1002/nem.2135,4,RESEARCH ARTICLE,Wiley,2020,"Software-defined wireless sensor network (SDWSN) has aroused great interest due to its new operating characteristics in recent years. For instance, centralized user association control, full network state information perception, and seamless switching. Furthermore, with the development of the Internet of things(IoT), all sensors and user equipment (UE) will be connected. The proposal of the Internet of everything concept has expanded the scope of SDWSN. It is a very challenging issue to ensure the quality of experience(QoE) while achieving load balancing when associating the UE and the base station (BS). Based on the new features of SDWSN, this paper studies a multi-objective optimization model under multiple constraints in high-density situations. The goal is to minimize the number of unsatisfied UEs and maximize system throughput by achieving load balancing. This problem was solved by employing an artificial neural network (ANN), which was optimized by the fruit fly optimization algorithm (FOA). This ANN–FOA scheme greatly reduced the execution time and significantly promoted the result of the multi-objective optimization model. Through simulation, we verified the effectiveness of our proposed ANN–FOA scheme, and the influence of different sample quantity and different ANN architecture on the final result was explored.",none
An improved blockchain based encryption scheme for secure routing in wireless sensor network using machine learning technique,https://onlinelibrary.wiley.com/doi/10.1002/ett.4713,none,RESEARCH ARTICLE,Wiley,2022,"A secure routing scheme plays an integral role in ensuring the secure routing and efficiency of wireless sensor networks (WSNs). Recently, many studies have been undertaken to improve the data aggregation process, data security, and routing security. However, these approaches are highly suffered due to major limitations like time complexity, malicious attacks, and data insecurity. This research aims to develop an improved blockchain based encryption scheme for secure routing in wireless sensor networks using machine learning techniques. An improved artificial quantum beetle swarm neural network approach is proposed to perform the data aggregation among the sensor nodes. The cosine equivalent function and packet density correlation degree approach is emphasized to perform clustering in sensor nodes. The cluster head (CH) is selected based on the similarity of each sensor node. The Kalman filtering technique is introduced to filter out the data from unwanted malicious. This technique helps to filter the data before it is sent to the CH. Blockchain-based encryption scheme is emphasized for data security by preventing malicious attacks during data transmission. The enhanced differential evaluation based firefly routing protocol is presented to maintain secure routing by choosing the optimal routing for the protected data transmission. Performance metrics such as latency, throughput, routing performance, energy consumption, FPR, blockchain (BC) computational performance, dead sensor count and average hop count are analyzed and compared with existing techniques. In an experimental scenario, the proposed approach achieves a maximum packet delay of 500 slots, throughput of 581 times/s, a latency of 0.31 ms, a computation complexity of 0.6, and a routing complexity of 2081 ms with a BC computation time of 95 ms. The performance of the proposed approach shows a better result than other existing approaches.",none
IRSML: An intelligent routing algorithm based on machine learning in software defined wireless networking,https://onlinelibrary.wiley.com/doi/10.4218/etrij.2021-0212,none,ORIGINAL ARTICLE,Wiley,2022,"In software-defined wireless networking (SDWN), the optimal routing technique is one of the effective solutions to improve its performance. This routing technique is done by many different methods, with the most common using integer linear programming problem (ILP), building optimal routing metrics. These methods often only focus on one routing objective, such as minimizing the packet blocking probability, minimizing end-to-end delay (EED), and maximizing network throughput. It is difficult to consider multiple objectives concurrently in a routing algorithm. In this paper, we investigate the application of machine learning to control routing in the SDWN. An intelligent routing algorithm is then proposed based on the machine learning to improve the network performance. The proposed algorithm can optimize multiple routing objectives. Our idea is to combine supervised learning (SL) and reinforcement learning (RL) methods to discover new routes. The SL is used to predict the performance metrics of the links, including EED quality of transmission (QoT), and packet blocking probability (PBP). The routing is done by the RL method. We use the Q-value in the fundamental equation of the RL to store the PBP, which is used for the aim of route selection. Concurrently, the learning rate coefficient is flexibly changed to determine the constraints of routing during learning. These constraints include QoT and EED. Our performance evaluations based on OMNeT++ have shown that the proposed algorithm has significantly improved the network performance in terms of the QoT, EED, packet delivery ratio, and network throughput compared with other well-known routing algorithms.",none
A Novel Energy-Aware Routing in Wireless Sensor Network Using Clustering Based on Combination of Multiobjective Genetic and Cuckoo Search Algorithm,https://onlinelibrary.wiley.com/doi/10.1155/2022/6939868,4,Research Article,Wiley,2022,"The development of various applications of wireless sensor networks has aroused great interest in using these types of networks in various fields. These networks, without infrastructure and self-organization, are easily deployed in most environments and collect information about environmental phenomena for analysis and proper response to accidents and send them to the basic centers. They do. Wireless sensor networks are made up of some sensor nodes that both act as sensors and act as relay nodes concerning to each other. On the other hand, the lack of infrastructure in these networks has limited resources so that the nodes of the battery are fed with limited energy. Due to the location of networks in difficult and impassable areas, it is not possible to recharge or replace the node battery. Therefore, saving energy consumption in this type of network is one of the most important challenges. Since the rate of energy consumption when sensing information and receiving data packets from another node is a fixed value, so sensor nodes have the highest energy consumption when sending data. Therefore, routing methods try to reduce energy consumption based on systematic approaches. One of the most promising solutions to reduce energy consumption in wireless sensor networks is to cluster the nodes and select the threaded node based on the data transfer parameters so that the average energy consumption in the nodes is reduced and the network lifetime is increased. Therefore, in this research, a new optimization approach using multiobjective genetic algorithm and cuckoo algorithm for clustering wireless sensor networks is presented. In this study, in order to select clustered nodes from a multiobjective genetic algorithms based on reducing intracluster distances and reducing energy consumption in cluster member nodes and near-optimal routing based on cuckoo optimization algorithm to transfer information between nodes have been used in the direction of the cavity. The implementation results show that considering the evolutionary capabilities of the multiobjective genetic algorithm and the cuckoo optimization algorithm, the proposed method in terms of energy consumption, efficiency, delivery rate, and packet transmission latency, compared to previous methods, has improved.",none
Review on cross-layer design for cognitive ad-hoc and sensor network,https://onlinelibrary.wiley.com/doi/10.1049/iet-com.2019.0636,6,Review Article,Wiley,2020,"Most of the ad-hoc networks including wireless sensor network operates in unlicensed spectrum bands (e.g. 2.4 GHz ISM band), which is shared by other wireless technologies. This leads to coexistent interference and degrades the performance of ad-hoc sensor network (AHSN). Introducing cognitive radio (CR) concept in AHSN, the unutilised licensed spectrum (white spaces) can be used opportunistically without disturbing licensed holders. Conventional TCP/IP layered architecture for CR network lacks in mobility, data transfer performance, energy efficiency, quality of service and so on. Coupling of some of the layers allows coordination, interaction and joint optimisation of protocols to achieve significant performance improvements for CR-AHSN. Of late, many researches are going on different approaches of using CR for reusing unused spectrum and enhancing total system capacity. This study presents a comprehensive review of various cross-layer design approaches in CR sensor network.",none
EER-RL: Energy-Efficient Routing Based on Reinforcement Learning,https://onlinelibrary.wiley.com/doi/10.1155/2021/5589145,12,Research Article,Wiley,2021,"Wireless sensor devices are the backbone of the Internet of things (IoT), enabling real-world objects and human beings to be connected to the Internet and interact with each other to improve citizens’ living conditions. However, IoT devices are memory and power-constrained and do not allow high computational applications, whereas the routing task is what makes an object to be part of an IoT network despite of being a high power-consuming task. Therefore, energy efficiency is a crucial factor to consider when designing a routing protocol for IoT wireless networks. In this paper, we propose EER-RL, an energy-efficient routing protocol based on reinforcement learning. Reinforcement learning (RL) allows devices to adapt to network changes, such as mobility and energy level, and improve routing decisions. The performance of the proposed protocol is compared with other existing energy-efficient routing protocols, and the results show that the proposed protocol performs better in terms of energy efficiency and network lifetime and scalability.",none
Energy and throughput efficient mobile wireless sensor networks: A deep reinforcement learning approach,https://onlinelibrary.wiley.com/doi/10.1049/ntw2.12126,none,ORIGINAL RESEARCH,Wiley,2024,"The efficient development of Mobile Wireless Sensor Networks (MWSNs) relies heavily on optimizing two key parameters: Throughput and Energy Consumption. The proposed work investigates network connectivity issues with MWSN and proposes two routing algorithms, namely Self-Organising Maps based-Optimised Link State Routing (SOM-OLSR) and Deep Reinforcement Learning based-Optimised Link State Routing (DRL-OLSR) for MWSNs. The primary objective of the proposed algorithms is to achieve energy-efficient routing while maximizing throughput. The proposed algorithms are evaluated through simulations by considering various performance metrics, including connection probability (CP), end-to-end delay, overhead, network throughput, and energy consumption. The simulation analysis is discussed under three scenarios. The first scenario undertakes ‘no optimisation’, the second considers SOM-OLSR, and the third undertakes DRL-OLSR. A comparison between DRL-OLSR and SOM-OLSR reveals that the former surpasses the latter in terms of low latency and prolonged network lifetime. Specifically, DRL-OLSR demonstrates a 47% increase in throughput, a 67% reduction in energy consumption, and a CP three times higher than SOM-OLSR. Furthermore, when contrasted with the ‘no optimisation’ scenario, DRL-OLSR achieves a remarkable 69.7% higher throughput and nearly 89% lower energy consumption. These findings highlight the effectiveness of the DRL-OLSR approach in wireless sensor networks.",none
"Magnetic Induction Technology-Based Wireless Sensor Network for Underground Infrastructure, Monitoring Soil Conditions, and Environmental Observation Applications: Challenges and Future Aspects",https://onlinelibrary.wiley.com/doi/10.1155/2022/9332917,6,Review Article,Wiley,2022,"Wireless sensor networks (WSNs) especially with sensor nodes communicating with each other in medium other than air have been naive area of research since the last few years. In comparison to underwater communication, wireless underground sensor networks (WUSNs) are now being used in a large number of applications ranging from environmental observation, estimating chances of earthquake, communicating in underground tunnels or mines, and infrastructure monitoring to soil monitoring for agricultural purposes. In spite of all such promising applications, due to harsh and dynamically changing soil characteristics including soil type, water content in soil, and soil temperature, underground communication with conventional electromagnetic (EM) wave-based technology could not prove to be feasible for long-distance communication. Alternatively, due to magnetic permeability of soil being similar to air, magnetic induction- (MI-) based approach was adopted using magnetic coils as antenna for sensor nodes. Subsequently, MI waveguide and 3D coil mechanisms were considered to improve the system efficiency. Attributing to different characteristics of underlying transmission channels, communication protocols as well as architecture of MI-based WUSNS (MI-WUSNs) have been developed with different approaches. In this review paper, in addition to the latest advancements made for MI-WUSNs, closely associated areas of MI-WUSNs have also been explored. Additionally, research areas which are still open to be worked upon have been detailed out.",none
[Retracted] Application Research of Time Delay System Control in Mobile Sensor Networks Based on Deep Reinforcement Learning,https://onlinelibrary.wiley.com/doi/10.1155/2022/7844719,1,Research Article,Wiley,2022,"One of the main problems of networked control systems is that signal transmission delay is inevitable due to long distance transmission. This will affect the performance of the system, such as stability range, adjustment time, and rise time, and in serious cases, the system cannot maintain a stable state. In this regard, a definite method is adopted to realize the compensation of network control system. To improve the control ability of mobile sensor network time delay system, the control model of mobile sensor network time delay system based on reinforcement learning is proposed, and the control objective function of mobile sensor network time delay system is constructed by using high-order approximate differential equation, combined with maximum likelihood estimation method for parameter estimation of mobile sensor network time delay, the convergence of reinforcement learning methods for mobile sensor network control and adaptive scheduling, and sensor network time delay system control model of multidimensional measure information registration in strengthening tracking learning optimization mode to realize the adaptive control of mobile sensor network time delay system. The simulation results show that the proposed method has good adaptability, high accuracy of estimation of delay parameters, and strong robustness of the control process.",none
Energy-efficient resource allocation over wireless communication systems through deep reinforcement learning,https://onlinelibrary.wiley.com/doi/10.1002/dac.5589,none,RESEARCH ARTICLE,Wiley,2023,"As the popularity of the Internet of Things (IoT) increases, so do the energy requirements of IoT terminal equipment. To address the energy shortage problem of equipment and ensure continuous and stable operation in light of renewable energy and an uncertain environment, a rational and efficient energy allocation strategy is required. This paper proposes a deep reinforcement learning energy allocation strategy that uses the DQN algorithm to directly interact with the unknown environment. The best energy allocation method is independent of environmental knowledge, and a pretraining algorithm is proposed to maximise the initialization state of the strategy. Experiments of comparison and simulation are conducted under various channel data circumstances. Results indicate that the proposed energy allocation strategy outperforms the current strategy in multiple channel conditions and has a high capacity for adaptation to changing conditions.",none
[Retracted] Energy-Efficient Clustering and Routing Algorithm Using Hybrid Fuzzy with Grey Wolf Optimization in Wireless Sensor Networks,https://onlinelibrary.wiley.com/doi/10.1155/2022/9846601,19,Research Article,Wiley,2022,"Wireless networking is popular due to the “3 any” concept: anyone, anytime, anywhere. Wireless communication technology advancements have covered the opportunities for sustainable development of low-power, low-cost, multipurpose sensor nodes in wireless sensor networks. In sensor networks, the network layer handles routing problems. Since radio transmission requires a significant amount of energy, it is essential to investigate power efficiency and optimization. As a result, the conservation of energy is a critical concern in wireless sensor networks. Recent research is focused on developing routing algorithms that use less amount of energy during communication, thereby prolonging the network’s life. Wireless sensor networks with energy recovery nodes use nodes that can extract energy from their environment. The fuzzy-GWO method and the energy-saving routing algorithm are proposed and analyzed in this research work. For simulation, the MATLAB 2021b working environment is used. The LEACH, HEED, MBC, FRLDG protocols, along with the proposed protocol F-GWO, are compared. From the obtained results, it is found that the network lifetime is increased by 20%, 14.8%, 12.5%, and 3.8%, respectively. In addition, the proposed method has a 37.5%, 33.3%, 16.6%, and 6.25% reduction in average energy consumption when compared with the conventional algorithms. According to the experimental data obtained through simulation, the proposed F-GWO algorithm outperforms the LEACH, HEED, MBC, and FRLDG in network lifetime, packet delivery ratio, throughput, bit error rate (BER), buffer occupancy, time analysis, and end-to-end delay.",none
Grid clustering and fuzzy reinforcement-learning based energy-efficient data aggregation scheme for distributed WSN,https://onlinelibrary.wiley.com/doi/10.1049/iet-com.2019.1005,19,Research Article,Wiley,2020,"The widely acceptable problem in wireless sensor networks (WSNs) is to develop a practical scheme for data aggregation in the massive range of sensor nodes that are randomly distributed over a network region. The essential operation of cluster heads (CHs) in such a network is to transmit the aggregated data to the sink node through multi-hop communication, thus the energy to be used in a better way during the period of aggregation and transmission. Therefore, this study presents a scheme based on grid clustering and fuzzy reinforcement-learning to maximise network lifetime as well as energy-efficient data aggregation for distributed WSN. Initially, grid clustering is employed for cluster formation and CH selection. Further, a fuzzy rule system-based reinforcement learning algorithm is used to select the data aggregator node based on the parameters, such as distance, neighbourhood overlap, and algebraic connectivity. Finally, the dynamic relocation of the mobile sink is performed within a grid-based clustered network region using a fruit fly optimisation algorithm. The experimental outcomes revealed that the proposed data aggregation scheme provides superior performance in terms of energy consumption and network lifetime compared to earlier systems.",none
ReLeC: A Reinforcement Learning-Based Clustering-Enhanced Protocol for Efficient Energy Optimization in Wireless Sensor Networks,https://onlinelibrary.wiley.com/doi/10.1155/2022/3337831,5,Research Article,Wiley,2022,"Wireless sensor networks (WSNs) are a widely studied area in the field of networked embedded computing. They are made up of several sensor nodes, which keep track of a variety of physical and environmental parameters, like temperature and humidity. The nodes are autonomous, self-configuring, and wireless. A significant problem in WSNs is that sensors in these networks consume a lot of energy. Energy consumption is a big issue when it comes to the deployment of sensor networks. The reason for this is the cost of operating a sensor node and the cost incurred due to energy consumption. Energy optimization is based on intelligent energy management. This paper presents a reinforcement learning-based and clustering-enhanced method. Reinforcement learning is a set of algorithms inspired by operant conditioning in animal behavior, and clustering-based methods have been extensively used for devising energy-efficient protocols. The proposed method is able to plan and schedule the nodes to ensure an extended network lifetime. In this work, we aim to assess and increase the efficiency of power consumption and reduce sensor node energy loss. The simulation results prove that the presented protocol effectively reduces the energy consumption of sensor nodes and ensures a prolonged lifetime of the sensor network.",none
Semantic Interaction Strategy of Multiagent System in Large-Scale Intelligent Sensor Network Environment,https://onlinelibrary.wiley.com/doi/10.1155/2022/5969130,none,Research Article,Wiley,2022,"In a multiagent system, the semantic interaction between agents is an important aspect affecting multi-intelligence. The purpose of interaction is to reasonably arrange task objectives and behaviors through information sharing and communication interaction, so as to maximize the overall performance of multiagent system. This paper analyzes the communication and interaction process between agents from the perspective of semantic layer and introduces the BDI (belief, desire, intention) model of agent’s thinking state into the communication and interaction process. Furthermore, we propose a multiagent semantic interaction strategy model based on a large-scale intelligent sensor network, which supports various types of negotiation and interaction on the basis of basic interaction behavior to solve the problem of information operational conflicts. In addition, this paper limits the scale of historical information through the definition of equivalence and the merging theorem of history, and it uses reinforcement learning algorithm to detect possible conflicts and delay communication and makes rational use of limited resources to improve system revenue and coordination efficiency. The experimental results show that compared with the previous methods such as debate and negotiation, the strategy model can realize the flexible interaction based on scene and is more practical. At the same time, the existence of reinforcement learning improves the efficiency analysis and the convergence performance of semantic interaction strategy.",none
Dynamic Optimization Method of Wireless Network Routing Based on Deep Learning Strategy,https://onlinelibrary.wiley.com/doi/10.1155/2022/4964672,1,Research Article,Wiley,2022,"Wireless sensor network is a network that integrates sensor technology, computer technology, information processing technology, and communication technology. This paper aims to study how to analyze and study the routing optimization of wireless sensor network based on deep learning and describe the neural network. This paper puts forward the problem of routing optimization, which is based on the dynamic programming of wireless sensor network, and then elaborates around its concept and related algorithms and designs and analyzes the case of wireless sensor network optimization. Through the comparative analysis of the five algorithms in computer simulation, although the average network delay performance of DPER reached 0.47 s, it could effectively prolong the life cycle of the network. The DPER algorithm not only improves the network life but also improves the network energy utilization rate, shortens the average path length of the network, and reduces the standard deviation of the remaining energy of the node.",none
Method for Effectively Utilizing Node Energy of WSN for Coal Mine Robot,https://onlinelibrary.wiley.com/doi/10.1155/2018/1487908,4,Research Article,Wiley,2018,"As a special application scenario, the data collected by wireless sensor networks of coal mine robot is from vital and dangerous environment. Therefore, the nodes need to work as long as possible. In order to efficiently utilize the node energy of wireless sensor network, this paper proposes a self-organizing routing method for wireless sensor networks based on Q-learning. The method takes many factors into account, such as the hop number, distance, residual energy, and node communication loss and energy. Each node of the wireless sensor networks is mapped into an Agent. Periodic training is carried out to optimize the route choice. Each Agent chooses the optimal path for data transmission according to the calculated Q evaluation value. Simulation results show that the self-organizing sensor networks using Q-learning can balance the energy consumption of the nodes and prolong the lifetime of the networks.",none
Event Driven Duty Cycling with Reinforcement Learning and Monte Carlo Technique for Wireless Network,https://onlinelibrary.wiley.com/doi/10.1155/2021/6644389,3,Research Article,Wiley,2021,"Reducing transmission delay and maximizing the network lifetime are important issues for wireless sensor networks (WSN). The existing approaches commonly let the nodes periodically sleep to minimize energy consumption, which adversely increases packet forwarding latency. In this study, a novel scheme is proposed, which effectively determines the duty cycle of the nodes and packet forwarding path according to the network condition by employing the event-based mechanism and reinforcement learning technique. This allows low-latency energy-efficient scheduling and reduces the transmission collision between the nodes on the path. The Monte Carlo evaluation method is also adopted to minimize the overhead of the computation of each node in making the decision. Computer simulation reveals that the proposed scheme significantly improves end-to-end latency, waiting time, packet delivery ratio, and energy efficiency compared to the existing schemes including S-MAC and event-driven adaptive duty cycling scheme.",none
A Reinforcement Learning-Based Dynamic Clustering Algorithm for Compressive Data Gathering in Wireless Sensor Networks,https://onlinelibrary.wiley.com/doi/10.1155/2022/2736734,3,Research Article,Wiley,2022,"Compressive data gathering (CDG) is an effective technique to handle large amounts of data transmissions in resource-constrained wireless sensor networks (WSNs). However, CDG with static clustering cannot adapt to time-varying environments in WSNs. In this paper, a reinforcement learning-based dynamic clustering algorithm (RLDCA) for CDG in WSNs is proposed. It is a dynamic and adaptive clustering method aiming to further reduce data transmissions and energy consumption in WSNs. Sensor nodes act as reinforcement learning (RL) agents which can observe the environment and dynamically select a cluster to join in. These RL agents are instructed by a well-designed reward scheme to join a cluster with strong data correlation and proper distance. It is also a distributed and lightweight learning method. All agents are independent and operate in parallel. Additional overheads introduced by RL are lightweight. Computations of a linear reward function and a few comparison operations are needed. It is implementable in WSNs. Simulations performed in MATLAB validate the effectiveness of the proposed method and simulation results show that the proposed algorithm achieves the desired effect as well as fine convergence. It decreases data transmissions by 16.6% and 54.4% and energy consumption by 6% and 29%, respectively, compared to the two contrastive schemes.",none
Double Q-learning-based adaptive trajectory selection for energy-efficient data collection in wireless sensor networks,https://onlinelibrary.wiley.com/doi/10.1002/dac.5452,none,RESEARCH ARTICLE,Wiley,2023,"This paper proposes a novel distributed stochastic routing strategy using mobile sink based on double Q-learning algorithm to improve the network performance in wireless sensor network with uncertain communication links. Furthermore, in order to extend network lifetime, a modified leach-based clustering technique is proposed. To balance the energy dissipation between nodes, the selected cluster head nodes are then rotated based on the newly suggested threshold energy value. The simulation results demonstrate that the proposed algorithms outperform the QWRP, QLMS, ESRP and HACDC in terms of network lifetime by 18.33%, 35.1%, 39.7% and 44.7%, respectively. Moreover, the proposed algorithms considerably enhances the learning rate and hence reduces the data collection latency.",none
An anomalous co-operative trust & PG-DRL based vampire attack detection & routing,https://onlinelibrary.wiley.com/doi/10.1002/cpe.6557,1,RESEARCH ARTICLE,Wiley,2021,"Sensor nodes in WSN play a vital role in communication, IoTs and many other emergencies too. However, the energy consumption of nodes is a major setback to these, which incites various malicious nodes/attacks. This article studies and presents the solution to Vampire attack- one of those kinds of attacks. It depletes the energy by route elongation of data transmission. This article has suggested a novel two-fold mechanism to detect the attack by integrating co-operation trust mechanism and the mitigation of the attack by selecting the secure route by policy gradient-deep reinforcement learning. The designed protocol also ensures the selection of a secure hop even in the presence of the vampire attack. The results are compared with various other existing state-of-the-art schemes and have improved the detection ratio by 20% compared to the forecasting methods applied for detecting the vampire node's behavior. The network lifetime has also improved by 3% than the benchmark dynamic source routing.",none
